1,1,24.59960571,14.98910028,0.491089705,1795.05,782.475,1763.8,718.65,1826.3,846.3,0,1836.845,571.625,1794.19,553.55,1879.5,589.7,0
2,1,24.56245906,14.8802211,0.494803796,1793.22,777.585,1761.16,713.63,1825.28,841.54,0,1833.9,571.74,1790.9,553.82,1876.9,589.66,0
3,1,24.52510099,14.77121605,0.498499152,1791.39,772.695,1758.52,708.61,1824.26,836.78,0,1830.95,571.855,1787.6,554.09,1874.3,589.62,0
4,1,24.48763699,14.66210742,0.502193477,1789.56,767.805,1755.88,703.59,1823.24,832.02,0,1828.005,571.97,1784.31,554.36,1871.7,589.58,0
5,1,24.45001585,14.55286201,0.505861524,1787.735,762.915,1753.25,698.57,1822.22,827.26,0,1825.055,572.085,1781.01,554.63,1869.1,589.54,0
6,1,24.41223254,14.44352555,0.509537901,1785.905,758.025,1750.61,693.55,1821.2,822.5,0,1822.11,572.2,1777.72,554.9,1866.5,589.5,0
7,1,24.38817075,14.36945394,0.515038107,1784.625,754.705,1749.33,690.23,1819.92,819.18,0,1820.275,572.4,1775.61,555.38,1864.94,589.42,0
8,1,24.3642064,14.29540586,0.520640432,1783.355,751.39,1748.06,686.92,1818.65,815.86,0,1818.445,572.605,1773.51,555.87,1863.38,589.34,0
9,1,24.34002368,14.2211956,0.526258723,1782.075,748.07,1746.78,683.6,1817.37,812.54,0,1816.61,572.81,1771.4,556.36,1861.82,589.26,0
10,1,24.31574574,14.14703949,0.531768547,1780.795,744.755,1745.5,680.28,1816.09,809.23,0,1814.775,573.01,1769.29,556.84,1860.26,589.18,0
11,1,24.29159293,14.07268719,0.537388007,1779.525,741.435,1744.23,676.96,1814.82,805.91,0,1812.945,573.215,1767.19,557.33,1858.7,589.1,0
12,1,24.25705964,14.00665669,0.53806775,1778.165,738.54,1742.87,674.07,1813.46,803.01,0,1810.405,573.255,1765.46,557.55,1855.35,588.96,0
13,1,24.22240853,13.94063922,0.538542401,1776.8,735.645,1741.5,671.17,1812.1,800.12,0,1807.87,573.285,1763.73,557.76,1852.01,588.81,0
14,1,24.18762788,13.87467394,0.539226013,1775.435,732.755,1740.14,668.28,1810.73,797.23,0,1805.33,573.325,1762,557.98,1848.66,588.67,0
15,1,24.15279981,13.80857979,0.539682463,1774.075,729.86,1738.78,665.39,1809.37,794.33,0,1802.79,573.355,1760.27,558.19,1845.31,588.52,0
16,1,24.11796417,13.74244829,0.540368608,1772.715,726.965,1737.42,662.49,1808.01,791.44,0,1800.255,573.395,1758.54,558.41,1841.97,588.38,0
17,1,24.07364605,13.69567444,0.552285526,1770.415,724.88,1736.4,660.03,1804.43,789.73,0,1797.905,573.88,1756.76,558.36,1839.05,589.4,0
18,1,24.02926907,13.64873406,0.564218074,1768.115,722.79,1735.38,657.56,1800.85,788.02,0,1795.555,574.365,1754.97,558.3,1836.14,590.43,0
19,1,23.98475057,13.60185887,0.576168185,1765.81,720.705,1734.36,655.09,1797.26,786.32,0,1793.205,574.85,1753.18,558.25,1833.23,591.45,0
20,1,23.94011781,13.55480681,0.588126083,1763.505,718.615,1733.33,652.62,1793.68,784.61,0,1790.85,575.335,1751.39,558.19,1830.31,592.48,0
21,1,23.89552262,13.50769783,0.600097196,1761.205,716.525,1732.31,650.15,1790.1,782.9,0,1788.5,575.82,1749.6,558.14,1827.4,593.5,0
22,1,23.85873462,13.46145651,0.603035427,1759.34,714.445,1731.04,648.03,1787.64,780.86,0,1786.525,575.905,1748.09,558.03,1824.96,593.78,0
23,1,23.82190666,13.41509191,0.605985714,1757.47,712.36,1729.76,645.9,1785.18,778.82,0,1784.555,575.99,1746.59,557.92,1822.52,594.06,0
24,1,23.78497106,13.36868417,0.608921399,1755.6,710.275,1728.48,643.77,1782.72,776.78,0,1782.58,576.075,1745.08,557.81,1820.08,594.34,0
25,1,23.74810693,13.32223141,0.6119632,1753.735,708.19,1727.21,641.64,1780.26,774.74,0,1780.61,576.165,1743.58,557.71,1817.64,594.62,0
26,1,23.71105294,13.2758686,0.614882996,1751.865,706.11,1725.93,639.52,1777.8,772.7,0,1778.635,576.25,1742.07,557.6,1815.2,594.9,0
27,1,23.70275864,13.1576675,0.598756573,1752.085,700.915,1726.03,636.45,1778.14,765.38,0,1776.62,575.55,1740.64,557.25,1812.6,593.85,0
28,1,23.69421,13.03961141,0.582533441,1752.3,695.725,1726.12,633.39,1778.48,758.06,0,1774.6,574.85,1739.2,556.9,1810,592.8,0
29,1,23.71099318,12.9307886,0.533667858,1752.515,690.535,1726.21,630.33,1778.82,750.74,0,1775.25,572.53,1743.1,553.7,1807.4,591.36,0
30,1,23.7487914,12.81944119,0.53419397,1752.735,685.34,1726.31,627.26,1779.16,743.42,0,1777.275,572.3,1745.95,553.1,1808.6,591.5,0
31,1,23.74052692,12.70415101,0.498676297,1752.95,680.15,1726.4,624.2,1779.5,736.1,0,1775.5,570.75,1748.8,552.5,1802.2,589,0
32,1,23.67786675,12.57714455,0.484324743,1751.93,674.79,1722.74,618.24,1781.12,731.34,0,1769.81,570.32,1747.72,553.04,1791.9,587.6,0
33,1,23.63269638,12.44682331,0.518850377,1750.905,669.435,1719.08,612.29,1782.73,726.58,0,1765.22,571.95,1746.64,557.4,1783.8,586.5,0
34,1,23.63636127,12.32956254,0.523513764,1749.885,664.075,1715.42,606.33,1784.35,721.82,0,1765.35,571.95,1745.6,557.4,1785.1,586.5,0
