1,1,1.945110276,7.715386925,7.409040082,864.03,517.37,853.66,467.1,874.4,567.64,0,892.86,837.99,876.32,809.78,909.4,866.2,0
2,1,1.929353575,7.604772357,7.44020008,863.89,513.5,853.52,463.23,874.26,563.77,0,893.24,838.56,876.7,810.35,909.78,866.77,0
3,1,1.913603273,7.494115239,7.471428033,863.75,509.635,853.38,459.37,874.12,559.9,0,893.62,839.13,877.08,810.92,910.16,867.34,0
4,1,1.89783841,7.383277074,7.502746092,863.61,505.77,853.24,455.5,873.98,556.04,0,894,839.7,877.46,811.49,910.54,867.91,0
5,1,1.893220769,7.260900643,7.577106051,863.47,501.905,853.1,451.64,873.84,552.17,0,895.845,841.965,879.73,815.74,911.96,868.19,0
6,1,1.888598652,7.138107052,7.652058517,863.325,498.04,852.96,447.77,873.69,548.31,0,897.695,844.24,882,820,913.39,868.48,0
7,1,1.903600598,7.03982149,7.666666406,864.03,494.555,853.66,444.33,874.4,544.78,0,899.25,844.245,885.11,820.01,913.39,868.48,0
8,1,1.918704926,6.941467116,7.681123669,864.73,491.07,854.36,440.88,875.1,541.26,0,900.81,844.245,888.23,820.01,913.39,868.48,0
9,1,1.904008778,6.839052241,7.730057976,865.435,487.59,855.07,437.44,875.8,537.74,0,900.52,845.385,887.94,821.15,913.1,869.62,0
10,1,1.889390028,6.736256949,7.779133658,866.14,484.105,855.77,433.99,876.51,534.22,0,900.24,846.525,887.66,822.29,912.82,870.76,0
11,1,1.849541576,6.623124107,7.88546431,866.84,480.625,856.47,430.55,877.21,530.7,0,898.795,849.675,884.2,824.6,913.39,874.75,0
12,1,1.853528789,6.530575979,7.92540043,867.05,477.605,856.68,427.53,877.42,527.68,0,900.22,850.7,886.14,825.4,914.3,876,0
13,1,1.857518521,6.437591419,7.965504701,867.26,474.575,856.89,424.5,877.63,524.65,0,901.645,851.725,888.08,826.2,915.21,877.25,0
14,1,1.861571188,6.34470262,8.005822478,867.47,471.555,857.1,421.48,877.84,521.63,0,903.07,852.755,890.02,827,916.12,878.51,0
15,1,1.865825699,6.251687866,8.046127312,867.685,468.535,857.32,418.46,878.05,518.61,0,904.5,853.78,891.96,827.8,917.04,879.76,0
16,1,1.869972086,6.158376062,8.086575558,867.895,465.51,857.53,415.43,878.26,515.59,0,905.925,854.805,893.9,828.6,917.95,881.01,0
17,1,1.861049501,6.076705293,8.116490502,868.32,462.73,858.09,412.69,878.55,512.77,0,905.925,855.375,893.9,829.17,917.95,881.58,0
18,1,1.852115399,5.994917396,8.146464751,868.745,459.95,858.65,409.95,878.84,509.95,0,905.925,855.945,893.9,829.74,917.95,882.15,0
19,1,1.843169785,5.913012182,8.176498404,869.17,457.17,859.21,407.21,879.13,507.13,0,905.925,856.515,893.9,830.31,917.95,882.72,0
20,1,1.834233813,5.831131517,8.206567776,869.595,454.395,859.78,404.47,879.41,504.32,0,905.925,857.085,893.9,830.88,917.95,883.29,0
21,1,1.825265206,5.748991275,8.236720488,870.02,451.615,860.34,401.73,879.7,501.5,0,905.925,857.655,893.9,831.45,917.95,883.86,0
