1,1,3.372982651,3.933975369,3.672145864,886.345,341.84,834.54,296.61,938.15,387.07,0,971.225,684.765,934.75,647.44,1007.7,722.09,0
2,1,3.284309471,3.855044908,3.579798734,882.015,337.815,830.21,292.58,933.82,383.05,0,968.34,681.275,932.24,644.25,1004.44,718.3,0
3,1,3.195744879,3.776635444,3.487129953,877.685,333.795,825.88,288.56,929.49,379.03,0,965.45,677.78,929.72,641.06,1001.18,714.5,0
4,1,3.107365787,3.698529342,3.394408695,873.355,329.775,821.55,284.54,925.16,375.01,0,962.565,674.29,927.21,637.88,997.92,710.7,0
5,1,3.019152399,3.62081071,3.301370799,869.025,325.755,817.22,280.52,920.83,370.99,0,959.68,670.795,924.7,634.69,994.66,706.9,0
6,1,2.931081133,3.543439958,3.208158885,864.695,321.735,812.89,276.5,916.5,366.97,0,956.795,667.3,922.19,631.5,991.4,703.1,0
7,1,2.868668288,3.498094591,3.129290806,861.52,319.105,809.64,273.41,913.4,364.8,0,954.625,664.38,920.09,629.26,989.16,699.5,0
8,1,2.806273366,3.452816542,3.050378983,858.345,316.47,806.39,270.32,910.3,362.62,0,952.45,661.46,917.98,627.02,986.92,695.9,0
9,1,2.744113755,3.407731124,2.971403202,855.175,313.835,803.15,267.22,907.2,360.45,0,950.28,658.54,915.88,624.78,984.68,692.3,0
10,1,2.681999486,3.362832942,2.892353351,852,311.2,799.9,264.13,904.1,358.27,0,948.11,655.62,913.78,622.54,982.44,688.7,0
11,1,2.6199362,3.318259047,2.813246679,848.825,308.57,796.65,261.04,901,356.1,0,945.935,652.7,911.67,620.3,980.2,685.1,0
12,1,2.569482926,3.260810229,2.748250745,845.885,305.63,793.71,258.1,898.06,353.16,0,944.65,650.33,910.18,618.74,979.12,681.92,0
13,1,2.519111746,3.203537566,2.683148753,842.945,302.69,790.77,255.16,895.12,350.22,0,943.365,647.96,908.69,617.18,978.04,678.74,0
14,1,2.468886874,3.146582461,2.617970699,840.015,299.755,787.84,252.22,892.19,347.29,0,942.075,645.59,907.19,615.62,976.96,675.56,0
15,1,2.418679978,3.089661459,2.552660258,837.075,296.815,784.9,249.28,889.25,344.35,0,940.79,643.22,905.7,614.06,975.88,672.38,0
16,1,2.368571937,3.033043796,2.487239462,834.135,293.88,781.96,246.35,886.31,341.41,0,939.505,640.85,904.21,612.5,974.8,669.2,0
17,1,2.326642603,2.99528388,2.449593451,832.275,291.945,780.1,244.18,884.45,339.71,0,938.015,639.42,902.72,611.07,973.31,667.77,0
18,1,2.284681085,2.957567651,2.412106696,830.425,290.01,778.25,242.01,882.6,338.01,0,936.515,637.995,901.22,609.64,971.81,666.35,0
19,1,2.242762511,2.919902125,2.37453975,828.565,288.075,776.39,239.84,880.74,336.31,0,935.025,636.57,899.73,608.22,970.32,664.92,0
20,1,2.200964386,2.882187129,2.336974614,826.715,286.135,774.54,237.67,878.89,334.6,0,933.535,635.145,898.24,606.79,968.83,663.5,0
21,1,2.159012409,2.844662524,2.299361082,824.855,284.2,772.68,235.5,877.03,332.9,0,932.04,633.72,896.74,605.37,967.34,662.07,0
22,1,2.102879009,2.820097582,2.200188905,821.3,282.11,770.98,237.04,871.62,327.18,0,930.18,630.195,895.93,602.59,964.43,657.8,0
23,1,2.046955462,2.795794762,2.100763611,817.75,280.02,769.28,238.58,866.22,321.46,0,928.315,626.66,895.11,599.8,961.52,653.52,0
24,1,1.991156419,2.771562115,2.001592955,814.195,277.93,767.58,240.12,860.81,315.74,0,926.455,623.135,894.3,597.02,958.61,649.25,0
25,1,1.935681686,2.7475384,1.902285467,810.645,275.84,765.88,241.66,855.41,310.02,0,924.6,619.605,893.49,594.24,955.71,644.97,0
26,1,1.880085463,2.723633664,1.803123616,807.085,273.75,764.17,243.2,850,304.3,0,922.735,616.08,892.67,591.46,952.8,640.7,0
27,1,1.888875385,2.596553403,1.749407033,807.665,267.945,768.43,238.55,846.9,297.34,0,923.38,613.905,893.28,589.49,953.48,638.32,0
28,1,1.897611311,2.469702124,1.69553858,808.24,262.14,772.68,233.9,843.8,290.38,0,924.02,611.735,893.89,587.52,954.15,635.95,0
29,1,1.930035146,2.503857767,1.634509649,809.015,262.72,774.23,229.65,843.8,295.79,0,924.665,609.56,894.5,585.55,954.83,633.57,0
30,1,1.962290608,2.538074978,1.573568848,809.785,263.305,775.77,225.4,843.8,301.21,0,925.305,607.385,895.11,583.58,955.5,631.19,0
31,1,1.962159556,2.564113203,1.506476189,807.835,263.675,775.77,221.5,839.9,305.85,0,925.95,605.22,895.72,581.62,956.18,628.82,0
32,1,1.912898414,2.615080942,1.443365123,804.895,264.985,774.69,220.1,835.1,309.87,0,923.74,603.04,895.18,579.65,952.3,626.43,0
33,1,1.863805494,2.665862086,1.380526826,801.955,266.295,773.61,218.7,830.3,313.89,0,921.535,600.865,894.64,577.68,948.43,624.05,0
34,1,1.81476524,2.716509385,1.317849576,799.015,267.605,772.53,217.3,825.5,317.91,0,919.325,598.69,894.1,575.71,944.55,621.67,0
35,1,1.765819113,2.767057829,1.255168893,796.07,268.915,771.44,215.9,820.7,321.93,0,917.115,596.51,893.55,573.74,940.68,619.28,0
36,1,1.716997422,2.817386984,1.192922483,793.13,270.225,770.36,214.5,815.9,325.95,0,914.905,594.34,893.01,571.78,936.8,616.9,0
37,1,1.702929611,2.96083832,1.135323271,792.205,275.25,771.13,219.6,813.28,330.9,0,912.665,592.27,892.53,570.62,932.8,613.92,0
38,1,1.689004202,3.103824816,1.078200664,791.285,280.275,771.91,224.7,810.66,335.85,0,910.425,590.205,892.05,569.47,928.8,610.94,0
39,1,1.675091068,3.246428109,1.021268458,790.36,285.3,772.68,229.8,808.04,340.8,0,908.18,588.135,891.56,568.31,924.8,607.96,0
40,1,1.661315137,3.388438656,0.964786521,789.435,290.32,773.45,234.9,805.42,345.74,0,905.94,586.07,891.08,567.16,920.8,604.98,0
41,1,1.647752019,3.530198349,0.908500011,788.515,295.345,774.23,240,802.8,350.69,0,903.7,584,890.6,566,916.8,602,0
42,1,1.651099292,3.743550735,0.868803635,786.885,303.7,771.75,246.96,802.02,360.44,0,902.815,582.845,887.55,565.05,918.08,600.64,0
43,1,1.654464423,3.956169483,0.829336189,785.26,312.05,769.28,253.92,801.24,370.18,0,901.925,581.69,884.49,564.1,919.36,599.28,0
44,1,1.657888296,4.168158031,0.790038324,783.63,320.4,766.8,260.88,800.46,379.92,0,901.04,580.535,881.44,563.15,920.64,597.92,0
45,1,1.661345638,4.379538938,0.750962952,782.005,328.75,764.33,267.84,799.68,389.66,0,900.15,579.38,878.38,562.2,921.92,596.56,0
46,1,1.664876826,4.590414185,0.712050277,780.375,337.105,761.85,274.8,798.9,399.41,0,899.265,578.225,875.33,561.25,923.2,595.2,0
