1,1,978.6142578125,601.2353515625,29.06475830078125,37.765380859375,0.60193086,-1,-1,-1
2,1,976.8375244140625,600.2097778320312,30.56689453125,38.84991455078125,0.5484705,-1,-1,-1
3,1,975.0779418945312,598.6907348632812,33.309326171875,41.60528564453125,0.5428008,-1,-1,-1
4,1,976.1110229492188,597.0337524414062,32.648193359375,43.99005126953125,0.5049631,-1,-1,-1
5,1,974.8818359375,594.7163696289062,33.81707763671875,44.2728271484375,0.4635264,-1,-1,-1
6,1,973.7762451171875,592.3941040039062,35.94561767578125,47.61102294921875,0.5503588,-1,-1,-1
7,1,973.6280517578125,591.3389282226562,36.912841796875,46.83135986328125,0.6572466,-1,-1,-1
8,1,971.7393188476562,588.7797241210938,40.2520751953125,49.354248046875,0.65915483,-1,-1,-1
9,1,971.3224487304688,587.0586547851562,39.9168701171875,52.560546875,0.5925154,-1,-1,-1
10,1,969.7325439453125,585.8672485351562,42.3831787109375,52.66802978515625,0.45535684,-1,-1,-1
11,1,967.9944458007812,586.3745727539062,33.59356689453125,52.92816162109375,0.7019819,-1,-1,-1
12,1,965.6644287109375,584.4080200195312,38.62005615234375,53.78106689453125,0.635846,-1,-1,-1
13,1,960.9490356445312,582.6783447265625,46.06866455078125,51.290771484375,0.60282534,-1,-1,-1
14,1,961.8079833984375,580.3726806640625,47.048828125,47.59478759765625,0.6663519,-1,-1,-1
15,1,960.7266845703125,578.2869873046875,51.46240234375,50.5552978515625,0.6630832,-1,-1,-1
16,1,960.0626220703125,576.9295654296875,51.85882568359375,51.4166259765625,0.59560007,-1,-1,-1
17,1,956.4262084960938,576.2395629882812,45.37677001953125,44.51873779296875,0.5169359,-1,-1,-1
18,1,953.9644165039062,574.2262573242188,42.62603759765625,47.79449462890625,0.6472996,-1,-1,-1
19,1,950.9506225585938,572.1875610351562,39.907958984375,49.92724609375,0.6226883,-1,-1,-1
20,1,948.7547607421875,570.08837890625,41.2760009765625,41.87542724609375,0.5948425,-1,-1,-1
21,1,948.0814819335938,568.8277587890625,43.02435302734375,42.2042236328125,0.6390442,-1,-1,-1
22,1,946.6041870117188,567.0167846679688,45.892822265625,41.26141357421875,0.63837904,-1,-1,-1
23,1,945.7638549804688,566.2354125976562,47.72552490234375,42.62957763671875,0.61479986,-1,-1,-1
24,1,944.4855346679688,565.0822143554688,48.1844482421875,42.08685302734375,0.57340306,-1,-1,-1
