1,1,853.66,467.1,20.74000000000001,100.53999999999996,1,1,1.0
1,2,867.02,535.65,89.26999999999998,60.10000000000002,1,1,1.0
1,3,880.02,578.18,19.680000000000064,107.92000000000007,1,1,1.0
1,4,838.2,888.88,16.519999999999982,112.82000000000005,1,1,1.0
1,5,917.98,1281.47,64.31999999999994,86.43000000000006,1,1,1.0
2,1,853.52,463.23,20.74000000000001,100.53999999999996,1,1,1.0
2,2,866.1,533.96,89.97000000000003,62.99000000000001,1,1,1.0
2,3,880.23,575.3,19.67999999999995,107.92000000000007,1,1,1.0
2,4,838.13,884.31,16.519999999999982,112.82000000000005,1,1,1.0
2,5,919.04,1280.78,64.17000000000007,87.04999999999995,1,1,1.0
3,1,853.38,459.37,20.74000000000001,100.52999999999997,1,1,1.0
3,2,865.19,532.27,90.65999999999997,65.87,1,1,1.0
3,3,880.44,572.42,19.68999999999994,107.92000000000007,1,1,1.0
3,4,838.06,879.74,16.520000000000095,112.81999999999994,1,1,1.0
3,5,920.11,1280.08,64.01999999999998,87.68000000000006,1,1,1.0
4,1,853.24,455.5,20.74000000000001,100.53999999999996,1,1,1.0
4,2,864.28,530.58,91.36000000000001,68.75999999999999,1,1,1.0
4,3,880.65,569.53,19.690000000000055,107.92000000000007,1,1,1.0
4,4,837.99,875.17,16.519999999999982,112.82000000000005,1,1,1.0
4,5,921.17,1279.39,63.870000000000005,88.29999999999995,1,1,1.0
5,1,853.1,451.64,20.74000000000001,100.52999999999997,1,1,1.0
5,2,863.36,528.89,92.05999999999995,71.63999999999999,1,1,1.0
5,3,880.86,566.65,19.68999999999994,107.92000000000007,1,1,1.0
5,4,837.92,870.6,16.520000000000095,112.81999999999994,1,1,1.0
5,5,922.24,1278.69,63.72000000000003,88.92999999999984,1,1,1.0
6,1,852.96,447.77,20.730000000000018,100.53999999999996,1,1,1.0
6,2,862.45,527.2,92.75,74.52999999999997,1,1,1.0
6,3,881.08,563.77,19.67999999999995,107.92000000000007,1,1,1.0
6,4,837.85,866.03,16.50999999999999,112.82000000000005,1,1,1.0
6,5,923.3,1278.0,63.57000000000005,89.54999999999995,1,1,1.0
7,1,853.66,444.33,20.74000000000001,100.44999999999999,1,1,1.0
7,2,862.22,528.4,87.05999999999995,71.57000000000005,1,1,1.0
7,3,880.24,562.5,23.889999999999986,102.73000000000002,1,1,1.0
7,4,837.71,862.59,16.50999999999999,112.81999999999994,1,1,1.0
7,5,929.49,1276.38,59.069999999999936,90.95999999999981,1,1,1.0
8,1,854.36,440.88,20.74000000000001,100.38,1,1,1.0
8,2,861.99,529.6,81.37,68.62,1,1,1.0
8,3,879.41,561.22,28.100000000000023,97.54999999999995,1,1,1.0
8,4,837.57,859.14,16.50999999999999,112.83000000000004,1,1,1.0
8,5,935.67,1274.76,54.57000000000005,92.37000000000012,1,1,1.0
9,1,855.07,437.44,20.729999999999905,100.30000000000001,1,1,1.0
9,2,861.76,530.8,75.68000000000006,65.66000000000008,1,1,1.0
9,3,878.57,559.95,32.309999999999945,92.37,1,1,1.0
9,4,837.43,855.7,16.510000000000105,112.81999999999994,1,1,1.0
9,5,941.86,1273.14,50.069999999999936,93.77999999999997,1,1,1.0
10,1,855.77,433.99,20.74000000000001,100.23000000000002,1,1,1.0
10,2,861.53,532.0,69.99000000000001,62.700000000000045,1,1,1.0
10,3,877.74,558.67,36.50999999999999,87.19000000000005,1,1,1.0
10,4,837.29,852.26,16.50999999999999,112.82000000000005,1,1,1.0
10,5,948.04,1271.52,45.57000000000005,95.19000000000005,1,1,1.0
11,1,856.47,430.55,20.74000000000001,100.15000000000003,1,1,1.0
11,2,861.3,533.2,64.30000000000007,59.74000000000001,1,1,1.0
11,3,876.9,557.4,40.73000000000002,82.0,1,1,1.0
11,4,837.15,848.81,16.50999999999999,112.82000000000005,1,1,1.0
11,5,954.23,1269.9,41.069999999999936,96.58999999999992,1,1,1.0
12,1,856.68,427.53,20.74000000000001,100.14999999999998,1,1,1.0
12,2,862.92,531.72,62.75999999999999,64.87,1,1,1.0
12,3,875.22,555.64,46.41999999999996,80.74000000000001,1,1,1.0
12,4,837.08,845.23,16.50999999999999,112.81999999999994,1,1,1.0
12,5,951.6,1269.9,44.74000000000001,96.19999999999982,1,1,1.0
13,1,856.89,424.5,20.74000000000001,100.14999999999998,1,1,1.0
13,2,864.53,530.25,61.23000000000002,70.0,1,1,1.0
13,3,873.54,553.88,52.120000000000005,79.48000000000002,1,1,1.0
13,4,837.0,841.64,16.519999999999982,112.82000000000005,1,1,1.0
13,5,948.98,1269.9,48.39999999999998,95.79999999999995,1,1,1.0
14,1,857.1,421.48,20.74000000000001,100.14999999999998,1,1,1.0
14,2,866.15,528.77,59.690000000000055,75.13,1,1,1.0
14,3,871.86,552.12,57.809999999999945,78.22000000000003,1,1,1.0
14,4,836.93,838.06,16.520000000000095,112.82000000000005,1,1,1.0
14,5,946.35,1269.9,52.069999999999936,95.39999999999986,1,1,1.0
15,1,857.32,418.46,20.729999999999905,100.15000000000003,1,1,1.0
15,2,867.77,527.3,58.14999999999998,80.25,1,1,1.0
15,3,870.18,550.36,63.510000000000105,76.96000000000004,1,1,1.0
15,4,836.86,834.47,16.519999999999982,112.81999999999994,1,1,1.0
15,5,943.73,1269.9,55.73000000000002,95.0,1,1,1.0
16,1,857.53,415.43,20.730000000000018,100.16000000000003,1,1,1.0
16,2,869.38,525.82,56.620000000000005,85.38,1,1,1.0
16,3,868.5,548.6,69.20000000000005,75.69999999999993,1,1,1.0
16,4,836.79,830.89,16.519999999999982,112.82000000000005,1,1,1.0
16,5,941.1,1269.9,59.39999999999998,94.59999999999991,1,1,1.0
17,1,858.09,412.69,20.459999999999923,100.07999999999998,1,1,1.0
17,2,869.95,522.87,52.389999999999986,91.35000000000002,1,1,1.0
17,3,865.9,545.44,74.82000000000005,75.55999999999995,1,1,1.0
17,4,836.65,828.15,16.519999999999982,112.39999999999998,1,1,1.0
17,5,938.48,1275.54,63.60000000000002,88.30999999999995,1,1,1.0
18,1,858.65,409.95,20.190000000000055,100.0,1,1,1.0
18,2,870.51,519.91,48.16999999999996,97.33000000000004,1,1,1.0
18,3,863.3,542.28,80.44000000000005,75.42000000000007,1,1,1.0
18,4,836.51,825.4,16.519999999999982,111.98000000000002,1,1,1.0
18,5,935.86,1281.18,67.79999999999995,82.00999999999999,1,1,1.0
19,1,859.21,407.21,19.91999999999996,99.92000000000002,1,1,1.0
19,2,871.07,516.96,43.94999999999993,103.29999999999995,1,1,1.0
19,3,860.7,539.12,86.06999999999994,75.27999999999997,1,1,1.0
19,4,836.37,822.66,16.519999999999982,111.56000000000006,1,1,1.0
19,5,933.24,1286.82,72.0,75.72000000000003,1,1,1.0
20,1,859.78,404.47,19.629999999999995,99.84999999999997,1,1,1.0
20,2,871.63,514.01,39.73000000000002,109.26999999999998,1,1,1.0
20,3,858.1,535.96,91.68999999999994,75.13999999999999,1,1,1.0
20,4,836.23,819.92,16.519999999999982,111.13999999999999,1,1,1.0
20,5,930.62,1292.46,76.20000000000005,69.42000000000007,1,1,1.0
21,1,860.34,401.73,19.360000000000014,99.76999999999998,1,1,1.0
21,2,872.2,511.06,35.5,115.23999999999995,1,1,1.0
21,3,855.5,532.8,97.30999999999995,75.0,1,1,1.0
21,4,836.09,817.18,16.519999999999982,110.72000000000003,1,1,1.0
21,5,928.0,1298.1,80.39999999999998,63.13000000000011,1,1,1.0
22,1,860.76,399.34,19.360000000000014,99.77000000000004,1,1,1.0
22,2,871.78,506.77,33.16000000000008,115.45000000000005,1,1,1.0
22,3,861.68,530.83,94.5100000000001,74.50999999999999,1,1,1.0
22,4,835.74,814.36,16.950000000000045,110.65999999999997,1,1,1.0
22,5,923.68,1296.8,81.70000000000005,64.02999999999997,1,1,1.0
23,1,861.18,396.95,19.360000000000014,99.77000000000004,1,1,1.0
23,2,871.36,502.48,30.819999999999936,115.65999999999997,1,1,1.0
23,3,867.86,528.86,91.69999999999993,74.01999999999998,1,1,1.0
23,4,835.39,811.55,17.370000000000005,110.59000000000003,1,1,1.0
23,5,919.36,1295.5,83.0,64.94000000000005,1,1,1.0
24,1,861.6,394.56,19.370000000000005,99.76999999999998,1,1,1.0
24,2,870.94,498.19,28.479999999999905,115.86999999999995,1,1,1.0
24,3,874.04,526.89,88.88999999999999,73.52999999999997,1,1,1.0
24,4,835.04,808.73,17.800000000000068,110.52999999999997,1,1,1.0
24,5,915.04,1294.2,84.30000000000007,65.84999999999991,1,1,1.0
25,1,862.03,392.17,19.360000000000014,99.76999999999998,1,1,1.0
25,2,870.52,493.91,26.139999999999986,116.07,1,1,1.0
25,3,880.22,524.93,86.08999999999992,73.03000000000009,1,1,1.0
25,4,834.69,805.92,18.229999999999905,110.46000000000004,1,1,1.0
25,5,910.71,1292.9,85.61000000000001,66.75,1,1,1.0
26,1,862.45,389.78,19.3599999999999,99.77000000000004,1,1,1.0
26,2,870.1,489.62,23.799999999999955,116.27999999999997,1,1,1.0
26,3,886.4,522.96,83.27999999999997,72.53999999999996,1,1,1.0
26,4,834.33,803.1,18.66999999999996,110.39999999999998,1,1,1.0
26,5,906.39,1291.6,86.90999999999997,67.66000000000008,1,1,1.0
27,1,862.66,387.53,18.649999999999977,99.77000000000004,1,1,1.0
27,2,871.22,486.31,23.16999999999996,116.20999999999998,1,1,1.0
27,3,887.94,520.57,84.68999999999994,71.68999999999994,1,1,1.0
27,4,834.61,800.92,20.42999999999995,110.40000000000009,1,1,1.0
