1,1,1758.3331298828125,716.9378051757812,73.203369140625,132.57891845703125,0.8777084,-1,-1,-1
2,1,1757.1336669921875,712.2622680664062,75.1905517578125,135.43682861328125,0.7263341,-1,-1,-1
3,1,1755.0296630859375,708.068603515625,78.3719482421875,134.9935302734375,0.83150977,-1,-1,-1
4,1,1751.736572265625,703.9027709960938,79.8326416015625,134.8994140625,0.57931614,-1,-1,-1
5,1,1748.64111328125,697.347412109375,84.0906982421875,139.32861328125,0.88190955,-1,-1,-1
6,1,1746.9312744140625,693.357421875,84.1346435546875,139.6099853515625,0.8272849,-1,-1,-1
7,1,1744.5513916015625,691.1939697265625,85.4786376953125,136.51593017578125,0.8906215,-1,-1,-1
8,1,1742.4334716796875,687.526611328125,87.6112060546875,136.7989501953125,0.80847055,-1,-1,-1
9,1,1741.3673095703125,684.2286987304688,82.9342041015625,136.24810791015625,0.74476045,-1,-1,-1
10,1,1739.6640625,679.961181640625,85.9461669921875,141.56134033203125,0.8405005,-1,-1,-1
11,1,1738.7213134765625,676.8328247070312,85.9052734375,138.58892822265625,0.72894317,-1,-1,-1
12,1,1738.8382568359375,673.1240844726562,84.442626953125,137.09918212890625,0.8458914,-1,-1,-1
13,1,1736.5947265625,669.12646484375,84.3521728515625,133.65478515625,0.68241674,-1,-1,-1
14,1,1734.83935546875,667.1202392578125,84.7607421875,133.03515625,0.74441576,-1,-1,-1
15,1,1732.5660400390625,664.4817504882812,81.8028564453125,133.08673095703125,0.8572738,-1,-1,-1
16,1,1731.3223876953125,660.6363525390625,80.4141845703125,134.41485595703125,0.7667843,-1,-1,-1
17,1,1729.1243896484375,658.73974609375,81.35498046875,136.17938232421875,0.773045,-1,-1,-1
18,1,1728.6112060546875,656.409423828125,80.2987060546875,136.28045654296875,0.75275725,-1,-1,-1
19,1,1727.26318359375,653.6119384765625,76.619873046875,138.21270751953125,0.83,-1,-1,-1
20,1,1726.1878662109375,650.9522094726562,74.020263671875,139.81378173828125,0.77121323,-1,-1,-1
21,1,1725.7354736328125,648.6187744140625,70.6302490234375,139.825927734375,0.758548,-1,-1,-1
22,1,1724.638916015625,646.2243041992188,71.55029296875,142.24456787109375,0.779919,-1,-1,-1
23,1,1723.503662109375,644.3386840820312,67.2196044921875,140.76708984375,0.81687057,-1,-1,-1
24,1,1723.266845703125,642.4913940429688,65.2474365234375,140.46148681640625,0.8105591,-1,-1,-1
25,1,1722.31201171875,641.0772094726562,62.74365234375,138.61602783203125,0.7842456,-1,-1,-1
26,1,1721.6470947265625,639.0007934570312,63.5111083984375,140.32611083984375,0.8507921,-1,-1,-1
27,1,1721.3138427734375,636.3978881835938,61.6446533203125,140.58612060546875,0.8195996,-1,-1,-1
28,1,1721.935546875,634.0126342773438,59.7296142578125,136.77777099609375,0.5574209,-1,-1,-1
29,1,1723.8511962890625,631.4219970703125,58.0478515625,131.61383056640625,0.64385045,-1,-1,-1
30,1,1723.3094482421875,627.7006225585938,59.4217529296875,121.630126953125,0.6844173,-1,-1,-1
31,1,1722.8597412109375,623.328369140625,60.478271484375,119.10894775390625,0.7282998,-1,-1,-1
32,1,1721.7230224609375,619.7228393554688,59.9375,120.86785888671875,0.4549036,-1,-1,-1
33,1,1717.4169921875,615.2752075195312,61.93505859375,117.34686279296875,0.7021062,-1,-1,-1
34,1,1714.3983154296875,608.04638671875,67.07470703125,120.46417236328125,0.45871368,-1,-1,-1
35,1,1710.0736083984375,600.2919921875,75.0819091796875,123.25128173828125,0.80007327,-1,-1,-1
36,1,1705.3035888671875,593.3326416015625,83.9986572265625,123.0228271484375,0.8838953,-1,-1,-1
37,1,1703.0150146484375,587.6406860351562,91.4788818359375,121.8846435546875,0.8410502,-1,-1,-1
38,1,1705.4322509765625,583.2770385742188,95.92431640625,123.45172119140625,0.8250514,-1,-1,-1
39,1,1716.5169677734375,578.779296875,89.6107177734375,122.34417724609375,0.84107554,-1,-1,-1
40,1,1725.7509765625,576.45654296875,85.792724609375,118.81207275390625,0.45753312,-1,-1,-1
41,1,1727.4288330078125,571.6170654296875,87.1195068359375,115.87969970703125,0.8697914,-1,-1,-1
42,1,1728.802734375,566.0377807617188,88.9459228515625,116.41412353515625,0.80555105,-1,-1,-1
43,1,1727.7098388671875,561.568359375,93.6451416015625,115.64581298828125,0.5896053,-1,-1,-1
44,1,1727.734130859375,556.5870971679688,98.3236083984375,115.30401611328125,0.6482875,-1,-1,-1
45,1,1725.7694091796875,554.0424194335938,104.7064208984375,112.93798828125,0.6057974,-1,-1,-1
46,1,1728.2677001953125,548.1318359375,104.240478515625,113.586669921875,0.83674574,-1,-1,-1
47,1,1726.6436767578125,544.8820190429688,109.336181640625,114.41754150390625,0.6962,-1,-1,-1
48,1,1727.888916015625,540.8602294921875,110.204833984375,115.3748779296875,0.7297617,-1,-1,-1
49,1,1732.9625244140625,538.5279541015625,109.7723388671875,109.9757080078125,0.7503562,-1,-1,-1
50,1,1735.1624755859375,533.58447265625,109.6763916015625,111.71051025390625,0.8927114,-1,-1,-1
51,1,1740.0111083984375,531.2921142578125,107.7864990234375,110.85821533203125,0.7364673,-1,-1,-1
